start_date,end_date,consolidated_power_consumption_value,updated_date,status
2021-01-15 06:30:00+01:00,2021-01-15 07:00:00+01:00,71102,2023-10-23 17:38:58+02:00,FINAL
2021-01-15 06:00:00+01:00,2021-01-15 06:30:00+01:00,68293,2023-10-23 17:38:58+02:00,FINAL
2021-01-15 05:30:00+01:00,2021-01-15 06:00:00+01:00,64628,2023-10-23 17:38:58+02:00,FINAL
2021-01-15 05:00:00+01:00,2021-01-15 05:30:00+01:00,62962,2023-10-23 17:38:58+02:00,FINAL
2021-01-15 04:30:00+01:00,2021-01-15 05:00:00+01:00,60938,2023-10-23 17:38:58+02:00,FINAL
2021-01-15 04:00:00+01:00,2021-01-15 04:30:00+01:00,60614,2023-10-23 17:38:58+02:00,FINAL
2021-01-15 03:30:00+01:00,2021-01-15 04:00:00+01:00,60686,2023-10-23 17:38:58+02:00,FINAL
2021-01-15 03:00:00+01:00,2021-01-15 03:30:00+01:00,61619,2023-10-23 17:38:58+02:00,FINAL
2021-01-15 02:30:00+01:00,2021-01-15 03:00:00+01:00,62086,2023-10-23 17:38:58+02:00,FINAL
2021-01-15 02:00:00+01:00,2021-01-15 02:30:00+01:00,63784,2023-10-23 17:38:58+02:00,FINAL
2021-01-15 01:30:00+01:00,2021-01-15 02:00:00+01:00,64077,2023-10-23 17:38:58+02:00,FINAL
2021-01-15 01:00:00+01:00,2021-01-15 01:30:00+01:00,64275,2023-10-23 17:38:58+02:00,FINAL
2021-01-15 00:30:00+01:00,2021-01-15 01:00:00+01:00,64353,2023-10-23 17:38:58+02:00,FINAL
2021-01-15 00:00:00+01:00,2021-01-15 00:30:00+01:00,66491,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 23:30:00+01:00,2021-01-17 00:00:00+01:00,70315,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 23:00:00+01:00,2021-01-16 23:30:00+01:00,70481,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 22:30:00+01:00,2021-01-16 23:00:00+01:00,71073,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 22:00:00+01:00,2021-01-16 22:30:00+01:00,69044,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 21:30:00+01:00,2021-01-16 22:00:00+01:00,68424,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 21:00:00+01:00,2021-01-16 21:30:00+01:00,69797,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 20:30:00+01:00,2021-01-16 21:00:00+01:00,71393,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 20:00:00+01:00,2021-01-16 20:30:00+01:00,73300,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 19:30:00+01:00,2021-01-16 20:00:00+01:00,75352,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 19:00:00+01:00,2021-01-16 19:30:00+01:00,76639,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 18:30:00+01:00,2021-01-16 19:00:00+01:00,76632,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 18:00:00+01:00,2021-01-16 18:30:00+01:00,75770,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 17:30:00+01:00,2021-01-16 18:00:00+01:00,74401,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 17:00:00+01:00,2021-01-16 17:30:00+01:00,71996,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 16:30:00+01:00,2021-01-16 17:00:00+01:00,70717,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 16:00:00+01:00,2021-01-16 16:30:00+01:00,70752,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 15:30:00+01:00,2021-01-16 16:00:00+01:00,70919,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 15:00:00+01:00,2021-01-16 15:30:00+01:00,71638,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 14:30:00+01:00,2021-01-16 15:00:00+01:00,72186,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 14:00:00+01:00,2021-01-16 14:30:00+01:00,73608,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 13:30:00+01:00,2021-01-16 14:00:00+01:00,75033,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 13:00:00+01:00,2021-01-16 13:30:00+01:00,76548,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 12:30:00+01:00,2021-01-16 13:00:00+01:00,78578,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 12:00:00+01:00,2021-01-16 12:30:00+01:00,78307,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 11:30:00+01:00,2021-01-16 12:00:00+01:00,77390,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 11:00:00+01:00,2021-01-16 11:30:00+01:00,76518,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 10:30:00+01:00,2021-01-16 11:00:00+01:00,75896,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 10:00:00+01:00,2021-01-16 10:30:00+01:00,75923,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 09:30:00+01:00,2021-01-16 10:00:00+01:00,75538,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 09:00:00+01:00,2021-01-16 09:30:00+01:00,74815,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 08:30:00+01:00,2021-01-16 09:00:00+01:00,73424,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 08:00:00+01:00,2021-01-16 08:30:00+01:00,72174,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 07:30:00+01:00,2021-01-16 08:00:00+01:00,70775,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 07:00:00+01:00,2021-01-16 07:30:00+01:00,69406,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 06:30:00+01:00,2021-01-16 07:00:00+01:00,67692,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 06:00:00+01:00,2021-01-16 06:30:00+01:00,66968,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 05:30:00+01:00,2021-01-16 06:00:00+01:00,65544,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 05:00:00+01:00,2021-01-16 05:30:00+01:00,64982,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 04:30:00+01:00,2021-01-16 05:00:00+01:00,63895,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 04:00:00+01:00,2021-01-16 04:30:00+01:00,64202,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 03:30:00+01:00,2021-01-16 04:00:00+01:00,64564,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 03:00:00+01:00,2021-01-16 03:30:00+01:00,65399,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 02:30:00+01:00,2021-01-16 03:00:00+01:00,66505,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 02:00:00+01:00,2021-01-16 02:30:00+01:00,67978,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 01:30:00+01:00,2021-01-16 02:00:00+01:00,68417,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 01:00:00+01:00,2021-01-16 01:30:00+01:00,68803,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 00:30:00+01:00,2021-01-16 01:00:00+01:00,68919,2023-10-23 17:38:58+02:00,FINAL
2021-01-16 00:00:00+01:00,2021-01-16 00:30:00+01:00,71185,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 23:30:00+01:00,2021-01-18 00:00:00+01:00,68410,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 23:00:00+01:00,2021-01-17 23:30:00+01:00,68175,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 22:30:00+01:00,2021-01-17 23:00:00+01:00,68574,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 22:00:00+01:00,2021-01-17 22:30:00+01:00,66448,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 21:30:00+01:00,2021-01-17 22:00:00+01:00,65888,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 21:00:00+01:00,2021-01-17 21:30:00+01:00,67125,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 20:30:00+01:00,2021-01-17 21:00:00+01:00,68572,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 20:00:00+01:00,2021-01-17 20:30:00+01:00,69910,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 19:30:00+01:00,2021-01-17 20:00:00+01:00,71580,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 19:00:00+01:00,2021-01-17 19:30:00+01:00,72666,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 18:30:00+01:00,2021-01-17 19:00:00+01:00,72774,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 18:00:00+01:00,2021-01-17 18:30:00+01:00,71236,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 17:30:00+01:00,2021-01-17 18:00:00+01:00,67656,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 17:00:00+01:00,2021-01-17 17:30:00+01:00,63385,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 16:30:00+01:00,2021-01-17 17:00:00+01:00,61399,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 16:00:00+01:00,2021-01-17 16:30:00+01:00,60669,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 15:30:00+01:00,2021-01-17 16:00:00+01:00,61019,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 15:00:00+01:00,2021-01-17 15:30:00+01:00,61591,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 14:30:00+01:00,2021-01-17 15:00:00+01:00,62283,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 14:00:00+01:00,2021-01-17 14:30:00+01:00,63737,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 13:30:00+01:00,2021-01-17 14:00:00+01:00,65245,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 13:00:00+01:00,2021-01-17 13:30:00+01:00,67259,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 12:30:00+01:00,2021-01-17 13:00:00+01:00,69733,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 12:00:00+01:00,2021-01-17 12:30:00+01:00,69726,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 11:30:00+01:00,2021-01-17 12:00:00+01:00,69294,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 11:00:00+01:00,2021-01-17 11:30:00+01:00,68691,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 10:30:00+01:00,2021-01-17 11:00:00+01:00,68197,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 10:00:00+01:00,2021-01-17 10:30:00+01:00,67938,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 09:30:00+01:00,2021-01-17 10:00:00+01:00,67197,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 09:00:00+01:00,2021-01-17 09:30:00+01:00,65922,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 08:30:00+01:00,2021-01-17 09:00:00+01:00,64317,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 08:00:00+01:00,2021-01-17 08:30:00+01:00,63193,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 07:30:00+01:00,2021-01-17 08:00:00+01:00,62111,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 07:00:00+01:00,2021-01-17 07:30:00+01:00,61369,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 06:30:00+01:00,2021-01-17 07:00:00+01:00,60401,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 06:00:00+01:00,2021-01-17 06:30:00+01:00,60170,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 05:30:00+01:00,2021-01-17 06:00:00+01:00,59606,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 05:00:00+01:00,2021-01-17 05:30:00+01:00,59587,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 04:30:00+01:00,2021-01-17 05:00:00+01:00,59138,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 04:00:00+01:00,2021-01-17 04:30:00+01:00,59769,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 03:30:00+01:00,2021-01-17 04:00:00+01:00,60519,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 03:00:00+01:00,2021-01-17 03:30:00+01:00,61745,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 02:30:00+01:00,2021-01-17 03:00:00+01:00,62975,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 02:00:00+01:00,2021-01-17 02:30:00+01:00,64881,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 01:30:00+01:00,2021-01-17 02:00:00+01:00,65660,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 01:00:00+01:00,2021-01-17 01:30:00+01:00,66323,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 00:30:00+01:00,2021-01-17 01:00:00+01:00,66659,2023-10-23 17:38:58+02:00,FINAL
2021-01-17 00:00:00+01:00,2021-01-17 00:30:00+01:00,68941,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 23:30:00+01:00,2021-01-19 00:00:00+01:00,71755,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 23:00:00+01:00,2021-01-18 23:30:00+01:00,71942,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 22:30:00+01:00,2021-01-18 23:00:00+01:00,72256,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 22:00:00+01:00,2021-01-18 22:30:00+01:00,70533,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 21:30:00+01:00,2021-01-18 22:00:00+01:00,70195,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 21:00:00+01:00,2021-01-18 21:30:00+01:00,71710,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 20:30:00+01:00,2021-01-18 21:00:00+01:00,73444,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 20:00:00+01:00,2021-01-18 20:30:00+01:00,75581,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 19:30:00+01:00,2021-01-18 20:00:00+01:00,77897,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 19:00:00+01:00,2021-01-18 19:30:00+01:00,79854,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 18:30:00+01:00,2021-01-18 19:00:00+01:00,80477,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 18:00:00+01:00,2021-01-18 18:30:00+01:00,78534,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 17:30:00+01:00,2021-01-18 18:00:00+01:00,76348,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 17:00:00+01:00,2021-01-18 17:30:00+01:00,73422,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 16:30:00+01:00,2021-01-18 17:00:00+01:00,71873,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 16:00:00+01:00,2021-01-18 16:30:00+01:00,71721,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 15:30:00+01:00,2021-01-18 16:00:00+01:00,71790,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 15:00:00+01:00,2021-01-18 15:30:00+01:00,72232,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 14:30:00+01:00,2021-01-18 15:00:00+01:00,72798,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 14:00:00+01:00,2021-01-18 14:30:00+01:00,74367,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 13:30:00+01:00,2021-01-18 14:00:00+01:00,75880,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 13:00:00+01:00,2021-01-18 13:30:00+01:00,77172,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 12:30:00+01:00,2021-01-18 13:00:00+01:00,78848,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 12:00:00+01:00,2021-01-18 12:30:00+01:00,79160,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 11:30:00+01:00,2021-01-18 12:00:00+01:00,79549,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 11:00:00+01:00,2021-01-18 11:30:00+01:00,79312,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 10:30:00+01:00,2021-01-18 11:00:00+01:00,79566,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 10:00:00+01:00,2021-01-18 10:30:00+01:00,80355,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 09:30:00+01:00,2021-01-18 10:00:00+01:00,81168,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 09:00:00+01:00,2021-01-18 09:30:00+01:00,81736,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 08:30:00+01:00,2021-01-18 09:00:00+01:00,81510,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 08:00:00+01:00,2021-01-18 08:30:00+01:00,80981,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 07:30:00+01:00,2021-01-18 08:00:00+01:00,80260,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 07:00:00+01:00,2021-01-18 07:30:00+01:00,77842,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 06:30:00+01:00,2021-01-18 07:00:00+01:00,74396,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 06:00:00+01:00,2021-01-18 06:30:00+01:00,71195,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 05:30:00+01:00,2021-01-18 06:00:00+01:00,67366,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 05:00:00+01:00,2021-01-18 05:30:00+01:00,65456,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 04:30:00+01:00,2021-01-18 05:00:00+01:00,63105,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 04:00:00+01:00,2021-01-18 04:30:00+01:00,62526,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 03:30:00+01:00,2021-01-18 04:00:00+01:00,62440,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 03:00:00+01:00,2021-01-18 03:30:00+01:00,63246,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 02:30:00+01:00,2021-01-18 03:00:00+01:00,64102,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 02:00:00+01:00,2021-01-18 02:30:00+01:00,65315,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 01:30:00+01:00,2021-01-18 02:00:00+01:00,65556,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 01:00:00+01:00,2021-01-18 01:30:00+01:00,65719,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 00:30:00+01:00,2021-01-18 01:00:00+01:00,65529,2023-10-23 17:38:58+02:00,FINAL
2021-01-18 00:00:00+01:00,2021-01-18 00:30:00+01:00,67459,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 23:30:00+01:00,2021-01-20 00:00:00+01:00,69471,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 23:00:00+01:00,2021-01-19 23:30:00+01:00,69733,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 22:30:00+01:00,2021-01-19 23:00:00+01:00,70514,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 22:00:00+01:00,2021-01-19 22:30:00+01:00,68688,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 21:30:00+01:00,2021-01-19 22:00:00+01:00,68566,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 21:00:00+01:00,2021-01-19 21:30:00+01:00,70126,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 20:30:00+01:00,2021-01-19 21:00:00+01:00,71878,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 20:00:00+01:00,2021-01-19 20:30:00+01:00,74108,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 19:30:00+01:00,2021-01-19 20:00:00+01:00,76578,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 19:00:00+01:00,2021-01-19 19:30:00+01:00,78790,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 18:30:00+01:00,2021-01-19 19:00:00+01:00,79351,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 18:00:00+01:00,2021-01-19 18:30:00+01:00,77676,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 17:30:00+01:00,2021-01-19 18:00:00+01:00,75291,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 17:00:00+01:00,2021-01-19 17:30:00+01:00,72337,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 16:30:00+01:00,2021-01-19 17:00:00+01:00,71057,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 16:00:00+01:00,2021-01-19 16:30:00+01:00,70761,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 15:30:00+01:00,2021-01-19 16:00:00+01:00,71199,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 15:00:00+01:00,2021-01-19 15:30:00+01:00,71962,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 14:30:00+01:00,2021-01-19 15:00:00+01:00,72738,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 14:00:00+01:00,2021-01-19 14:30:00+01:00,74280,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 13:30:00+01:00,2021-01-19 14:00:00+01:00,75831,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 13:00:00+01:00,2021-01-19 13:30:00+01:00,77280,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 12:30:00+01:00,2021-01-19 13:00:00+01:00,79102,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 12:00:00+01:00,2021-01-19 12:30:00+01:00,79476,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 11:30:00+01:00,2021-01-19 12:00:00+01:00,79898,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 11:00:00+01:00,2021-01-19 11:30:00+01:00,79866,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 10:30:00+01:00,2021-01-19 11:00:00+01:00,80088,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 10:00:00+01:00,2021-01-19 10:30:00+01:00,80696,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 09:30:00+01:00,2021-01-19 10:00:00+01:00,81724,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 09:00:00+01:00,2021-01-19 09:30:00+01:00,82380,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 08:30:00+01:00,2021-01-19 09:00:00+01:00,82830,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 08:00:00+01:00,2021-01-19 08:30:00+01:00,82672,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 07:30:00+01:00,2021-01-19 08:00:00+01:00,81902,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 07:00:00+01:00,2021-01-19 07:30:00+01:00,79809,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 06:30:00+01:00,2021-01-19 07:00:00+01:00,76173,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 06:00:00+01:00,2021-01-19 06:30:00+01:00,73019,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 05:30:00+01:00,2021-01-19 06:00:00+01:00,69671,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 05:00:00+01:00,2021-01-19 05:30:00+01:00,67749,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 04:30:00+01:00,2021-01-19 05:00:00+01:00,65745,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 04:00:00+01:00,2021-01-19 04:30:00+01:00,65224,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 03:30:00+01:00,2021-01-19 04:00:00+01:00,65368,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 03:00:00+01:00,2021-01-19 03:30:00+01:00,66050,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 02:30:00+01:00,2021-01-19 03:00:00+01:00,66755,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 02:00:00+01:00,2021-01-19 02:30:00+01:00,68251,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 01:30:00+01:00,2021-01-19 02:00:00+01:00,68237,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 01:00:00+01:00,2021-01-19 01:30:00+01:00,68532,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 00:30:00+01:00,2021-01-19 01:00:00+01:00,68401,2023-10-23 17:38:58+02:00,FINAL
2021-01-19 00:00:00+01:00,2021-01-19 00:30:00+01:00,70581,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 23:30:00+01:00,2021-01-21 00:00:00+01:00,65424,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 23:00:00+01:00,2021-01-20 23:30:00+01:00,65504,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 22:30:00+01:00,2021-01-20 23:00:00+01:00,66432,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 22:00:00+01:00,2021-01-20 22:30:00+01:00,64532,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 21:30:00+01:00,2021-01-20 22:00:00+01:00,64530,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 21:00:00+01:00,2021-01-20 21:30:00+01:00,66182,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 20:30:00+01:00,2021-01-20 21:00:00+01:00,68104,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 20:00:00+01:00,2021-01-20 20:30:00+01:00,70409,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 19:30:00+01:00,2021-01-20 20:00:00+01:00,73219,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 19:00:00+01:00,2021-01-20 19:30:00+01:00,75121,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 18:30:00+01:00,2021-01-20 19:00:00+01:00,76104,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 18:00:00+01:00,2021-01-20 18:30:00+01:00,74595,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 17:30:00+01:00,2021-01-20 18:00:00+01:00,72568,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 17:00:00+01:00,2021-01-20 17:30:00+01:00,70131,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 16:30:00+01:00,2021-01-20 17:00:00+01:00,69087,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 16:00:00+01:00,2021-01-20 16:30:00+01:00,69198,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 15:30:00+01:00,2021-01-20 16:00:00+01:00,69612,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 15:00:00+01:00,2021-01-20 15:30:00+01:00,70048,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 14:30:00+01:00,2021-01-20 15:00:00+01:00,70986,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 14:00:00+01:00,2021-01-20 14:30:00+01:00,72319,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 13:30:00+01:00,2021-01-20 14:00:00+01:00,73724,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 13:00:00+01:00,2021-01-20 13:30:00+01:00,74895,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 12:30:00+01:00,2021-01-20 13:00:00+01:00,76435,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 12:00:00+01:00,2021-01-20 12:30:00+01:00,76360,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 11:30:00+01:00,2021-01-20 12:00:00+01:00,76420,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 11:00:00+01:00,2021-01-20 11:30:00+01:00,75718,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 10:30:00+01:00,2021-01-20 11:00:00+01:00,75398,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 10:00:00+01:00,2021-01-20 10:30:00+01:00,75778,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 09:30:00+01:00,2021-01-20 10:00:00+01:00,76118,2023-10-23 17:38:58+02:00,FINAL
2021-01-20 09:00:00+01:00,2021-01-20 09:30:00+01:00,76429,2023-10-23 17:38:58+02:00,FINAL
